GKZ,Gebietsname,"Wahl-
berechtigte",Stimmen,Unnamed: 4,Unnamed: 5,Dr. Michael Brunner,%,Gerald Grosz,%.1,Dr. Walter Rosenkranz,%.2,Heinrich Staudinger,%.3,Dr. Alexander Van der Bellen,%.4,Dr. Tassilo Wallentin,%.5,Dr. Dominik Wlazny,%.6
,,,Abgegeb.,Ungültige,Gültige,,,,,,,,,,,,,,
G31224,Rußbach,1121.0,745,22,723,15.0,2.0746887966804977,44.0,6.085753803596127,122.0,16.874135546334717,14.0,1.9363762102351314,387.0,53.52697095435685,68.0,9.405255878284924,73.0,10.096818810511756
G31226,Sierndorf,3115.0,1986,61,1925,27.0,1.4025974025974026,127.0,6.597402597402597,293.0,15.220779220779221,42.0,2.181818181818182,1074.0,55.79220779220779,187.0,9.714285714285714,175.0,9.090909090909092
G31227,Spillern,1908.0,1189,29,1160,17.0,1.4655172413793103,67.0,5.775862068965517,222.0,19.137931034482758,13.0,1.1206896551724137,649.0,55.94827586206896,96.0,8.275862068965518,96.0,8.275862068965518
G31228,Stetteldorf am Wagram,857.0,600,21,579,13.0,2.2452504317789295,36.0,6.217616580310881,88.0,15.198618307426598,13.0,2.2452504317789295,317.0,54.74956822107081,54.0,9.32642487046632,58.0,10.01727115716753
G31229,Stetten,1060.0,674,14,660,10.0,1.5151515151515151,34.0,5.151515151515151,117.0,17.727272727272727,6.0,0.9090909090909091,357.0,54.090909090909086,71.0,10.757575757575758,65.0,9.848484848484848
G31230,Stockerau,12316.0,7245,141,7104,127.0,1.7877252252252254,391.0,5.503941441441442,1181.0,16.624436936936938,99.0,1.3935810810810811,4027.0,56.686373873873876,607.0,8.544481981981981,672.0,9.45945945945946
G31234,Niederhollabrunn,1225.0,839,33,806,19.0,2.357320099255583,51.0,6.327543424317618,149.0,18.486352357320097,19.0,2.357320099255583,394.0,48.883374689826304,104.0,12.903225806451612,70.0,8.6848635235732
G31235,Gerasdorf bei Wien,8663.0,5172,114,5058,60.0,1.1862396204033214,287.0,5.674179517595888,844.0,16.686437327006722,50.0,0.9885330170027679,2783.0,55.02174772637406,535.0,10.577303281929616,499.0,9.865559509687625
G31299,Wahlkarten - Korneuburg,0.0,7401,125,7276,133.0,1.827927432655305,235.0,3.2297965915338094,801.0,11.008796041781197,137.0,1.8829026937877955,4657.0,64.00494777350193,598.0,8.218801539307313,715.0,9.826827927432655
G31300,Krems Land,45745.0,35919,1084,34835,829.0,2.379790440648773,1628.0,4.673460599971293,7893.0,22.65824601693699,841.0,2.4142385531792736,18592.0,53.371609013922786,2508.0,7.199655518874695,2544.0,7.302999856466198
G31301,Aggsbach,528.0,312,13,299,7.0,2.341137123745819,14.0,4.682274247491638,60.0,20.066889632107024,10.0,3.3444816053511706,168.0,56.187290969899664,26.0,8.695652173913043,14.0,4.682274247491638
G31302,Albrechtsberg an der Großen Krems,852.0,575,31,544,24.0,4.411764705882353,32.0,5.88235294117647,173.0,31.801470588235293,13.0,2.389705882352941,235.0,43.19852941176471,43.0,7.904411764705882,24.0,4.411764705882353
G31303,Bergern im Dunkelsteinerwald,1078.0,742,33,709,18.0,2.538787023977433,45.0,6.346967559943582,191.0,26.939351198871652,24.0,3.385049365303244,342.0,48.23695345557123,47.0,6.629055007052186,42.0,5.923836389280677
G31304,Dürnstein,670.0,468,17,451,4.0,0.8869179600886918,8.0,1.7738359201773837,91.0,20.17738359201774,15.0,3.325942350332594,280.0,62.08425720620843,28.0,6.208425720620843,25.0,5.543237250554324
G31308,Grafenegg,2511.0,1785,45,1740,44.0,2.528735632183908,84.0,4.827586206896552,343.0,19.71264367816092,34.0,1.9540229885057472,940.0,54.02298850574713,146.0,8.39080459770115,149.0,8.563218390804597
G31309,Furth bei Göttweig,2322.0,1595,49,1546,38.0,2.457956015523933,83.0,5.36869340232859,308.0,19.922380336351875,34.0,2.1992238033635187,863.0,55.82147477360932,108.0,6.985769728331177,112.0,7.244501940491591
G31310,Gedersdorf,1745.0,1260,45,1215,28.0,2.3045267489711936,64.0,5.267489711934156,314.0,25.843621399176953,27.0,2.2222222222222223,619.0,50.946502057613166,91.0,7.489711934156379,72.0,5.9259259259259265
G31311,Gföhl,3168.0,2063,69,1994,48.0,2.4072216649949847,122.0,6.118355065195587,565.0,28.335005015045134,59.0,2.958876629889669,932.0,46.74022066198596,142.0,7.12136409227683,126.0,6.318956870611836
G31315,Hadersdorf-Kammern,1590.0,1095,25,1070,26.0,2.4299065420560746,51.0,4.766355140186916,226.0,21.121495327102803,20.0,1.8691588785046727,573.0,53.55140186915888,88.0,8.224299065420562,86.0,8.037383177570094
G31319,Jaidhof,961.0,693,33,660,18.0,2.727272727272727,50.0,7.575757575757576,195.0,29.545454545454547,31.0,4.696969696969696,274.0,41.515151515151516,45.0,6.8181818181818175,47.0,7.121212121212121
G31321,Krumau am Kamp,621.0,426,23,403,11.0,2.729528535980149,15.0,3.722084367245657,120.0,29.776674937965257,16.0,3.970223325062035,185.0,45.90570719602978,44.0,10.918114143920596,12.0,2.977667493796526
G31322,Langenlois,5978.0,3974,96,3878,93.0,2.3981433728726147,169.0,4.357916451779268,912.0,23.517276946879832,82.0,2.1144920061887573,2037.0,52.52707581227437,313.0,8.071170706549768,272.0,7.013924703455389
G31323,Lengenfeld,1129.0,823,34,789,30.0,3.802281368821293,40.0,5.069708491761723,191.0,24.20785804816223,11.0,1.394169835234474,371.0,47.02154626108999,85.0,10.773130544993663,61.0,7.731305449936629
G31324,Lichtenau im Waldviertel,1715.0,1165,58,1107,27.0,2.4390243902439024,74.0,6.684733514001806,352.0,31.79765130984643,39.0,3.523035230352303,480.0,43.360433604336045,59.0,5.329719963866306,76.0,6.865401987353207
G31326,Maria Laach am Jauerling,752.0,537,6,531,17.0,3.2015065913371,13.0,2.4482109227871938,96.0,18.07909604519774,17.0,3.2015065913371,305.0,57.43879472693032,49.0,9.227871939736348,34.0,6.4030131826742
G31327,Mautern an der Donau,2793.0,1813,48,1765,25.0,1.41643059490085,56.0,3.1728045325779037,392.0,22.209631728045327,33.0,1.8696883852691217,995.0,56.37393767705382,115.0,6.515580736543909,149.0,8.441926345609065
G31330,Mühldorf,1077.0,739,34,705,8.0,1.1347517730496455,12.0,1.702127659574468,165.0,23.404255319148938,19.0,2.6950354609929077,392.0,55.60283687943263,40.0,5.673758865248227,69.0,9.787234042553191
G31333,Paudorf,2133.0,1451,36,1415,29.0,2.049469964664311,68.0,4.80565371024735,319.0,22.54416961130742,27.0,1.9081272084805656,798.0,56.39575971731448,84.0,5.936395759717315,90.0,6.36042402826855
G31336,Rastenfeld,1288.0,914,38,876,33.0,3.767123287671233,70.0,7.9908675799086755,281.0,32.077625570776256,25.0,2.853881278538813,337.0,38.4703196347032,68.0,7.76255707762557,62.0,7.077625570776255
G31337,Rohrendorf bei Krems,1599.0,1169,37,1132,21.0,1.8551236749116609,74.0,6.5371024734982335,236.0,20.848056537102476,15.0,1.325088339222615,617.0,54.50530035335689,84.0,7.420494699646643,85.0,7.508833922261485
G31338,Rossatz-Arnsdorf,875.0,608,16,592,12.0,2.027027027027027,15.0,2.5337837837837838,90.0,15.202702702702704,9.0,1.5202702702702704,388.0,65.54054054054053,38.0,6.418918918918918,40.0,6.756756756756757
G31340,St. Leonhard am Hornerwald,916.0,611,21,590,19.0,3.2203389830508473,41.0,6.9491525423728815,191.0,32.3728813559322,24.0,4.067796610169491,250.0,42.3728813559322,35.0,5.932203389830509,30.0,5.084745762711865
G31343,Senftenberg,1531.0,963,34,929,23.0,2.4757804090419806,52.0,5.597416576964478,252.0,27.125941872981702,23.0,2.4757804090419806,446.0,48.008611410118405,76.0,8.180839612486544,57.0,6.135629709364909
G31344,Spitz,1286.0,915,30,885,8.0,0.903954802259887,26.0,2.937853107344633,159.0,17.966101694915253,18.0,2.0338983050847457,548.0,61.92090395480226,68.0,7.68361581920904,58.0,6.553672316384181
G31346,Straß im Straßertale,1355.0,944,31,913,35.0,3.8335158817086525,41.0,4.490690032858708,168.0,18.400876232201533,21.0,2.3001095290251916,503.0,55.09309967141293,63.0,6.900328587075576,82.0,8.981380065717415
G31347,Stratzing,720.0,479,12,467,7.0,1.4989293361884368,13.0,2.7837259100642395,73.0,15.631691648822269,11.0,2.355460385438972,289.0,61.88436830835118,36.0,7.708779443254818,38.0,8.137044967880087
G31350,Weinzierl am Walde,1028.0,716,28,688,11.0,1.5988372093023258,39.0,5.6686046511627906,221.0,32.122093023255815,21.0,3.0523255813953485,286.0,41.56976744186046,56.0,8.13953488372093,54.0,7.848837209302325
G31351,Weißenkirchen in der Wachau,1173.0,867,21,846,7.0,0.8274231678486997,22.0,2.6004728132387704,130.0,15.36643026004728,19.0,2.2458628841607564,543.0,64.18439716312056,61.0,7.210401891252956,64.0,7.5650118203309695
G31355,Schönberg am Kamp,1540.0,1102,24,1078,33.0,3.061224489795918,56.0,5.194805194805195,224.0,20.77922077922078,20.0,1.855287569573284,600.0,55.65862708719852,68.0,6.307977736549166,77.0,7.142857142857142
G31356,Droß,811.0,564,25,539,19.0,3.525046382189239,26.0,4.823747680890538,149.0,27.643784786641927,12.0,2.2263450834879404,248.0,46.01113172541744,36.0,6.679035250463822,49.0,9.090909090909092
G31399,Wahlkarten - Krems Land,0.0,4551,72,4479,106.0,2.36659968743023,153.0,3.415941058271936,706.0,15.762446974771155,112.0,2.500558160303639,2748.0,61.35298057602143,266.0,5.938825630721143,388.0,8.662647912480464
G31400,Lilienfeld,19742.0,14805,451,14354,417.0,2.9051135571966,997.0,6.945799080395708,2883.0,20.08499372997074,421.0,2.9329803539083183,7295.0,50.82207050299567,1272.0,8.86164135432632,1069.0,7.447401421206632
G31401,Annaberg,414.0,251,7,244,6.0,2.459016393442623,8.0,3.278688524590164,54.0,22.131147540983605,6.0,2.459016393442623,138.0,56.557377049180324,21.0,8.60655737704918,11.0,4.508196721311475
G31402,Eschenau,1022.0,673,28,645,26.0,4.0310077519379846,43.0,6.666666666666667,162.0,25.116279069767444,18.0,2.7906976744186047,303.0,46.97674418604651,46.0,7.131782945736434,47.0,7.286821705426356
G31403,Hainfeld,2939.0,1859,49,1810,48.0,2.6519337016574585,145.0,8.011049723756907,413.0,22.81767955801105,40.0,2.209944751381215,845.0,46.68508287292818,159.0,8.784530386740332,160.0,8.83977900552486
G31404,Hohenberg,1148.0,780,22,758,24.0,3.16622691292876,63.0,8.311345646437996,160.0,21.108179419525065,24.0,3.16622691292876,376.0,49.6042216358839,70.0,9.234828496042216,41.0,5.408970976253298
G31405,Kaumberg,847.0,570,31,539,22.0,4.081632653061225,43.0,7.977736549165121,140.0,25.97402597402597,33.0,6.122448979591836,213.0,39.51762523191095,64.0,11.873840445269018,24.0,4.452690166975881
G31406,Kleinzell,693.0,469,11,458,13.0,2.8384279475982535,49.0,10.698689956331878,117.0,25.54585152838428,15.0,3.2751091703056767,194.0,42.35807860262008,42.0,9.170305676855897,28.0,6.11353711790393
G31407,Lilienfeld,1963.0,1193,26,1167,19.0,1.6281062553556127,84.0,7.197943444730077,216.0,18.50899742930591,32.0,2.742073693230506,647.0,55.441302485004286,91.0,7.79777206512425,78.0,6.683804627249357
G31408,Mitterbach am Erlaufsee,392.0,215,7,208,4.0,1.9230769230769231,11.0,5.288461538461538,35.0,16.826923076923077,5.0,2.403846153846154,120.0,57.692307692307686,22.0,10.576923076923077,11.0,5.288461538461538
G31409,Ramsau,626.0,430,8,422,9.0,2.132701421800948,35.0,8.293838862559241,85.0,20.14218009478673,7.0,1.6587677725118484,206.0,48.81516587677725,47.0,11.137440758293838,33.0,7.819905213270142
G31410,Rohrbach an der Gölsen,1216.0,843,25,818,24.0,2.93398533007335,71.0,8.679706601466993,164.0,20.048899755501225,36.0,4.400977995110025,387.0,47.31051344743276,62.0,7.579462102689487,74.0,9.04645476772616
G31411,St. Aegyd am Neuwalde,1468.0,921,52,869,32.0,3.6823935558112773,45.0,5.178365937859609,195.0,22.43958573072497,18.0,2.0713463751438432,447.0,51.43843498273878,85.0,9.781357882623706,47.0,5.408515535097814
G31412,St. Veit an der Gölsen,3021.0,2117,72,2045,84.0,4.10757946210269,156.0,7.628361858190709,427.0,20.880195599022006,69.0,3.3740831295843523,936.0,45.770171149144254,187.0,9.144254278728607,186.0,9.095354523227384
G31413,Traisen,2438.0,1341,44,1297,31.0,2.3901310717039324,86.0,6.6306861989205865,301.0,23.207401696222053,25.0,1.927525057825752,611.0,47.10871241326137,112.0,8.635312259059367,131.0,10.10023130300694
G31414,Türnitz,1555.0,902,24,878,21.0,2.3917995444191344,57.0,6.492027334851937,138.0,15.717539863325742,19.0,2.164009111617312,507.0,57.744874715261965,96.0,10.933940774487471,40.0,4.555808656036446
G31499,Wahlkarten - Lilienfeld,0.0,2241,45,2196,54.0,2.459016393442623,101.0,4.599271402550091,276.0,12.568306010928962,74.0,3.3697632058287796,1365.0,62.158469945355186,168.0,7.650273224043716,158.0,7.194899817850637
G31500,Melk,61650.0,45672,1473,44199,1113.0,2.5181565193782665,2785.0,6.301047535012104,10259.0,23.21093237403561,1410.0,3.1901174234711194,21782.0,49.281657956062354,3202.0,7.244507794293989,3648.0,8.253580397746555
G31502,Artstetten-Pöbring,962.0,634,19,615,14.0,2.2764227642276422,37.0,6.016260162601626,106.0,17.235772357723576,20.0,3.2520325203252036,362.0,58.86178861788618,30.0,4.878048780487805,46.0,7.479674796747967
G31503,Bergland,1500.0,987,37,950,29.0,3.052631578947368,65.0,6.842105263157896,258.0,27.157894736842103,32.0,3.3684210526315788,420.0,44.21052631578947,84.0,8.842105263157894,62.0,6.526315789473684
G31504,Bischofstetten,959.0,638,26,612,8.0,1.3071895424836601,36.0,5.88235294117647,112.0,18.30065359477124,16.0,2.6143790849673203,342.0,55.88235294117647,61.0,9.967320261437909,37.0,6.045751633986928
G31505,Blindenmarkt,1995.0,1323,29,1294,35.0,2.7047913446676968,82.0,6.3369397217928904,405.0,31.298299845440496,38.0,2.936630602782071,535.0,41.34466769706337,101.0,7.805255023183926,98.0,7.573415765069552
G31506,Dorfstetten,455.0,345,21,324,8.0,2.4691358024691357,21.0,6.481481481481481,130.0,40.123456790123456,15.0,4.62962962962963,102.0,31.48148148148148,29.0,8.950617283950617,19.0,5.864197530864197
G31507,Dunkelsteinerwald,1976.0,1333,43,1290,34.0,2.635658914728682,81.0,6.279069767441861,362.0,28.06201550387597,46.0,3.565891472868217,528.0,40.93023255813954,133.0,10.310077519379846,106.0,8.217054263565892
G31508,Erlauf,892.0,614,14,600,11.0,1.8333333333333333,39.0,6.5,165.0,27.500000000000004,23.0,3.833333333333333,273.0,45.5,47.0,7.833333333333334,42.0,7.000000000000001
G31509,Golling an der Erlauf,1154.0,684,15,669,24.0,3.587443946188341,71.0,10.612855007473842,218.0,32.585949177877424,19.0,2.8400597907324365,219.0,32.73542600896861,55.0,8.221225710014949,63.0,9.417040358744394
G31511,Hofamt Priel,1377.0,896,45,851,28.0,3.290246768507638,50.0,5.875440658049354,177.0,20.79905992949471,29.0,3.4077555816686247,441.0,51.8213866039953,61.0,7.1680376028202115,65.0,7.638072855464159
G31513,Hürm,1546.0,1005,58,947,20.0,2.1119324181626187,46.0,4.857444561774024,184.0,19.429778247096095,10.0,1.0559662090813093,534.0,56.38859556494192,67.0,7.074973600844774,86.0,9.081309398099261
G31514,Kilb,2099.0,1361,52,1309,40.0,3.055767761650115,89.0,6.799083269671505,264.0,20.168067226890756,33.0,2.5210084033613445,678.0,51.79526355996944,96.0,7.3338426279602755,109.0,8.326967150496563
G31515,Kirnberg an der Mank,873.0,664,24,640,26.0,4.0625,35.0,5.46875,159.0,24.84375,30.0,4.6875,302.0,47.1875,43.0,6.71875,45.0,7.03125
G31516,Klein-Pöchlarn,839.0,553,11,542,7.0,1.2915129151291513,43.0,7.9335793357933575,111.0,20.479704797047972,12.0,2.214022140221402,275.0,50.7380073800738,41.0,7.564575645756458,53.0,9.778597785977858
G31517,Krummnußbaum,1216.0,765,36,729,23.0,3.155006858710562,63.0,8.641975308641975,171.0,23.456790123456788,17.0,2.3319615912208507,324.0,44.44444444444444,60.0,8.23045267489712,71.0,9.739368998628258
G31519,Leiben,1080.0,644,19,625,12.0,1.92,39.0,6.239999999999999,148.0,23.68,25.0,4.0,311.0,49.76,53.0,8.48,37.0,5.92
G31520,Loosdorf,3057.0,1794,51,1743,36.0,2.0654044750430294,146.0,8.376362593230063,384.0,22.030981067125648,31.0,1.7785427423981641,802.0,46.01262191623638,153.0,8.777969018932874,191.0,10.95811818703385
G31521,Mank,2591.0,1710,54,1656,58.0,3.5024154589371985,88.0,5.314009661835748,369.0,22.282608695652172,60.0,3.6231884057971016,852.0,51.449275362318836,89.0,5.374396135265701,140.0,8.454106280193237
G31522,Marbach an der Donau,1298.0,787,29,758,12.0,1.58311345646438,55.0,7.255936675461741,205.0,27.044854881266488,25.0,3.2981530343007917,324.0,42.74406332453825,62.0,8.179419525065963,75.0,9.894459102902374
G31523,Maria Taferl,725.0,457,15,442,13.0,2.941176470588235,32.0,7.239819004524888,96.0,21.71945701357466,13.0,2.941176470588235,193.0,43.665158371040725,43.0,9.728506787330318,52.0,11.76470588235294
G31524,Melk,4126.0,2527,58,2469,52.0,2.1061158363710004,126.0,5.103280680437424,443.0,17.942486836776023,70.0,2.8351559335763468,1385.0,56.09558525718914,176.0,7.128392061563386,217.0,8.788983394086674
G31525,Münichreith-Laimbach,1369.0,820,34,786,28.0,3.5623409669211195,42.0,5.343511450381679,275.0,34.987277353689564,25.0,3.1806615776081424,312.0,39.69465648854962,43.0,5.470737913486006,61.0,7.760814249363868
G31527,Neumarkt an der Ybbs,1582.0,948,21,927,24.0,2.5889967637540456,75.0,8.090614886731391,251.0,27.07659115426106,24.0,2.5889967637540456,380.0,40.99244875943905,82.0,8.845738942826321,91.0,9.816612729234087
G31528,Nöchling,808.0,502,21,481,11.0,2.2869022869022873,43.0,8.93970893970894,96.0,19.95841995841996,26.0,5.405405405405405,230.0,47.81704781704782,37.0,7.6923076923076925,38.0,7.900207900207901
G31530,Persenbeug-Gottsdorf,1778.0,1035,41,994,32.0,3.2193158953722336,75.0,7.5452716297786715,183.0,18.410462776659962,27.0,2.716297786720322,501.0,50.40241448692153,78.0,7.847082494969819,98.0,9.859154929577464
G31531,Petzenkirchen,1084.0,656,25,631,13.0,2.0602218700475436,40.0,6.3391442155309035,196.0,31.061806656101425,16.0,2.535657686212361,259.0,41.0459587955626,48.0,7.6069730586370845,59.0,9.350237717908081
G31533,Pöchlarn,2984.0,1624,54,1570,24.0,1.5286624203821657,88.0,5.605095541401274,388.0,24.713375796178344,35.0,2.229299363057325,780.0,49.681528662420384,127.0,8.089171974522293,128.0,8.152866242038217
G31534,Pöggstall,1964.0,1176,46,1130,24.0,2.1238938053097343,83.0,7.345132743362832,343.0,30.353982300884958,46.0,4.070796460176991,497.0,43.98230088495575,79.0,6.991150442477877,58.0,5.132743362831858
G31535,Raxendorf,851.0,573,22,551,12.0,2.1778584392014517,22.0,3.9927404718693285,167.0,30.30852994555354,20.0,3.6297640653357535,258.0,46.82395644283122,30.0,5.44464609800363,42.0,7.6225045372050815
G31537,Ruprechtshofen,1836.0,1228,42,1186,42.0,3.541315345699832,77.0,6.492411467116358,342.0,28.836424957841484,36.0,3.0354131534569984,527.0,44.435075885328835,79.0,6.661045531197302,83.0,6.99831365935919
G31539,St. Leonhard am Forst,2463.0,1610,39,1571,27.0,1.718650541056652,107.0,6.810948440483769,427.0,27.180140038192235,51.0,3.2463399108847866,752.0,47.86760025461489,88.0,5.601527689369829,119.0,7.574793125397836
G31540,St. Martin-Karlsbach,1350.0,933,26,907,27.0,2.9768467475192946,65.0,7.166482910694598,218.0,24.035281146637267,33.0,3.6383682469680267,439.0,48.4013230429989,52.0,5.733186328555679,73.0,8.04851157662624
G31541,St. Oswald,896.0,553,35,518,10.0,1.9305019305019304,27.0,5.212355212355212,107.0,20.656370656370658,39.0,7.5289575289575295,250.0,48.26254826254826,51.0,9.845559845559846,34.0,6.563706563706563
G31542,Schönbühel-Aggsbach,777.0,510,13,497,9.0,1.8108651911468814,22.0,4.426559356136821,89.0,17.90744466800805,12.0,2.414486921529175,262.0,52.716297786720325,50.0,10.06036217303823,53.0,10.663983903420524
G31543,Schollach,815.0,566,33,533,8.0,1.5009380863039399,30.0,5.628517823639775,130.0,24.390243902439025,22.0,4.127579737335835,263.0,49.34333958724203,42.0,7.879924953095685,38.0,7.129455909943714
G31546,Weiten,893.0,509,15,494,9.0,1.8218623481781375,42.0,8.502024291497975,142.0,28.74493927125506,22.0,4.4534412955465585,219.0,44.33198380566802,29.0,5.870445344129554,31.0,6.275303643724696
G31549,Ybbs an der Donau,4103.0,2297,63,2234,65.0,2.909579230080573,125.0,5.595344673231871,549.0,24.57475380483438,50.0,2.2381378692927485,1135.0,50.805729632945386,134.0,5.998209489704566,176.0,7.878245299910475
G31550,Zelking-Matzleinsdorf,1009.0,726,23,703,16.0,2.275960170697013,32.0,4.551920341394026,142.0,20.19914651493599,24.0,3.4139402560455197,388.0,55.19203413940256,51.0,7.254623044096728,50.0,7.112375533428166
